Station1,Station2,Frequency,Station1_lat,Station1_lon,Station2_lat,Station2_lon
復興南路1段340巷口,捷運臺北車站(M2出口),300,25.03701,121.54348,25.04821,121.51903
仁愛醫院,復興南路1段340巷口,313,25.03756,121.54587,25.03701,121.54348
復興南路1段340巷口,捷運大安站(6號出口),271,25.03701,121.54348,25.03479,121.54376
復興南路1段340巷口,捷運公館站(3號出口),104,25.03701,121.54348,25.01551,121.53374
吳興街260巷,復興南路1段340巷口,178,25.02606,121.5631,25.03701,121.54348
復興南路1段340巷口,臺北市立圖書館(總館),104,25.03701,121.54348,25.02895,121.5379
復興南路1段340巷口,捷運忠孝復興站(2號出口),385,25.03701,121.54348,25.04035,121.5436
建國濟南路口,捷運忠孝復興站(2號出口),134,25.03935,121.53828,25.04035,121.5436
忠孝東路四段49巷口,捷運忠孝復興站(2號出口),118,25.04172,121.54541,25.04035,121.5436
捷運忠孝復興站(2號出口),捷運忠孝新生站(2號出口),108,25.04035,121.5436,25.04235,121.53222
捷運南京三民站(2號出口),捷運忠孝復興站(2號出口),123,25.05136,121.56283,25.04035,121.5436
捷運古亭站(6號出口),捷運忠孝復興站(2號出口),196,25.0276,121.52217,25.04035,121.5436
市民復興路口(東南側),捷運忠孝復興站(2號出口),130,25.04472,121.54401,25.04035,121.5436
基隆忠孝路口西南側,捷運忠孝復興站(2號出口),132,25.04108,121.5629,25.04035,121.5436
捷運忠孝復興站(2號出口),捷運東門站(5號出口),208,25.04035,121.5436,25.03363,121.52962
捷運忠孝復興站(2號出口),捷運忠孝復興站(5號出口),178,25.04035,121.5436,25.04262,121.54443
台北花木批發市場,捷運忠孝復興站(2號出口),142,25.00402,121.54074,25.04035,121.5436
信義敦化路口,捷運忠孝復興站(2號出口),157,25.03333,121.54977,25.04035,121.5436
捷運公館站(3號出口),捷運忠孝復興站(2號出口),290,25.01551,121.53374,25.04035,121.5436
和平龍泉街口,捷運忠孝復興站(2號出口),280,25.02638,121.52971,25.04035,121.5436
和平新生路口西南側,捷運忠孝復興站(2號出口),108,25.02598,121.53454,25.04035,121.5436
成功國宅,捷運忠孝復興站(2號出口),137,25.02681,121.54668,25.04035,121.5436
捷運大安站(4號出口),瑞安街208巷,194,25.0332,121.5439,25.02979,121.54053
南昌公園,捷運大安站(4號出口),158,25.02698,121.52081,25.0332,121.5439
德安公園(四維路66巷),捷運大安站(4號出口),114,25.03473,121.54767,25.0332,121.5439
中山徐州路口,光復南路22巷口,153,25.04178,121.51907,25.04693,121.55771
信義連雲街口,捷運東門站(5號出口),1162,25.03377,121.53041,25.03363,121.52962
港都公園,麗山高中,222,25.08296,121.5752,25.08398,121.57725
康寧星雲街口,星雲街138巷1弄口,108,25.07958,121.59336,25.07943,121.59544
內湖運動中心,捷運西湖站(1號出口),103,25.07848,121.57493,25.08301,121.56638
捷運港墘站(2號出口),捷運西湖站(1號出口),160,25.07967,121.57584,25.08301,121.56638
港都公園,麗山國小,171,25.08296,121.5752,25.0826,121.57158
成功金龍路口,捷運內湖站(1號出口),391,25.08436,121.59478,25.08373,121.59406
捷運文德站(2號出口),文德二號公園(北側),434,25.07842,121.58464,25.07758,121.58381
成功路三段83號前,捷運文德站(2號出口),110,25.07823,121.5898,25.07842,121.58464
捷運台北101/世貿站(3號出口),臺北醫學大學,215,25.03275,121.56337,25.02668,121.56175
捷運台北101/世貿站(3號出口),臨江街夜市(通化街101巷口),188,25.03275,121.56337,25.02952,121.55406
景新公園,松勤莊敬路口,163,25.03003,121.56287,25.03203,121.5615
光復信義路口東南側,捷運東門站(5號出口),204,25.03281,121.55756,25.03363,121.52962
光復信義路口東南側,捷運信義安和站(4號出口),326,25.03281,121.55756,25.03305,121.55378
捷運北投站(1號出口),捷運奇岩站(三合街),514,25.13258,121.49862,25.12634,121.50099
奇岩4號綠地,清江國小,163,25.12533,121.50573,25.12725,121.50676
大業路300巷口,捷運奇岩站(三合街),166,25.12814,121.49782,25.12634,121.50099
士林3號廣場,捷運芝山站(2號出口)_1,429,25.10459,121.52417,25.10336,121.52263
啟明學校,士林3號廣場,194,25.11742,121.53472,25.10459,121.52417
士林3號廣場,蘭興公園,188,25.10459,121.52417,25.11184,121.52589
士林3號廣場,天母棒球場,127,25.10459,121.52417,25.11341,121.53195
士林3號廣場,芝山國小,262,25.10459,121.52417,25.11044,121.53595
大稻埕碼頭,社正公園,136,25.05662,121.50783,25.08824,121.51054
林森農安街口,社子國小,214,25.06531,121.52565,25.09058,121.50142
社子國小,社子國小_1,183,25.09058,121.50142,25.09029,121.50189
捷運中山站(5號出口),社子公園,233,25.05296,121.51938,25.0902,121.50622
社子島島頭公園,社子市場,115,25.10893,121.46639,25.0881,121.50873
社子島島頭公園,福安消防分隊,183,25.10893,121.46639,25.09669,121.49706
士林區農會社子分部,社子島島頭公園,154,25.08912,121.5049,25.10893,121.46639
捷運唭哩岸站(2號出口),社子島濕地解說小築,158,25.12087,121.50523,25.11314,121.48974
福安消防分隊,關渡宮,491,25.09669,121.49706,25.11739,121.46288
捷運芝山站(2號出口)_1,芝山國小,1608,25.10336,121.52263,25.11044,121.53595
東山路110巷口,芝山國小,169,25.11306,121.53945,25.11044,121.53595
士林新天地,福港街停車場,234,25.08899,121.51751,25.08695,121.51901
中正基河路口,捷運士林站(2號出口),461,25.0933,121.51962,25.09343,121.52642
中正基河路口,百齡國小,192,25.0933,121.51962,25.08521,121.51918
市立圖書館葫蘆堵分館,重慶北路四段117號,228,25.08217,121.51074,25.08279,121.51219
市立圖書館葫蘆堵分館,捷運大橋頭站(2號出口),115,25.08217,121.51074,25.06314,121.51308
明勝公園,通河街76巷/承德路四段10巷口,127,25.08009,121.51895,25.08019,121.5202
捷運劍潭站(2號出口),通河街76巷/承德路四段10巷口,512,25.08388,121.52535,25.08019,121.5202
士林運動中心,捷運線型公園(後街),132,25.08911,121.52154,25.09812,121.52449
中山中正路口,捷運線型公園(後街),102,25.09651,121.52753,25.09812,121.52449
中山天母路口,天母公園,190,25.11856,121.52964,25.12408,121.53003
捷運大直站(1號出口),文林福華路口,178,25.0801,121.54708,25.10094,121.52243
劍潭海外青年活動中心_1,通河街76巷/承德路四段10巷口,118,25.0796,121.5237,25.08019,121.5202
捷運劍潭站(1號出口),臺北轉運站,172,25.08577,121.52531,25.04842,121.51994
捷運劍潭站(1號出口),百齡國小,398,25.08577,121.52531,25.08521,121.51918
德行東山路口,捷運芝山站(2號出口)_1,309,25.1107,121.53999,25.10336,121.52263
北投運動中心,德行東山路口,196,25.11666,121.50962,25.1107,121.53999
太原廣場,葫蘆國小(延平北路五段285巷),191,25.04925,121.51468,25.08406,121.5067
承德後港街口,社子市場,127,25.08238,121.52309,25.0881,121.50873
德行公園,雨農國小,113,25.10585,121.52376,25.1054,121.5295
北投運動中心,捷運唭哩岸站(2號出口),532,25.11666,121.50962,25.12087,121.50523
捷運唭哩岸站(2號出口),陽明大學,158,25.12087,121.50523,25.11912,121.51223
北投運動中心,芝山國小,213,25.11666,121.50962,25.11044,121.53595
北投運動中心,臺北健康護理大學(教研大樓),149,25.11666,121.50962,25.11857,121.51846
北投運動中心,陽明大學,284,25.11666,121.50962,25.11912,121.51223
大度立德路口,陽明大學,100,25.1231,121.47092,25.11912,121.51223
捷運新北投站,陽明大學,102,25.13733,121.50339,25.11912,121.51223
關渡宮,陽明大學,133,25.11739,121.46288,25.11912,121.51223
捷運石牌站(2號出口),捷運芝山站(2號出口)_1,193,25.11451,121.51567,25.10336,121.52263
北投運動中心,捷運石牌站(2號出口),1290,25.11666,121.50962,25.11451,121.51567
捷運石牌站(2號出口),蘭雅公園,119,25.11451,121.51567,25.10991,121.53039
捷運石牌站(2號出口),永欣綠地,178,25.11451,121.51567,25.12416,121.52607
承德石牌路口,捷運石牌站(2號出口),161,25.11272,121.50922,25.11451,121.51567
振興醫院,捷運石牌站(2號出口),533,25.11753,121.52186,25.11451,121.51567
捷運石牌站(2號出口),關渡宮,160,25.11451,121.51567,25.11739,121.46288
捷運石牌站(2號出口),致遠一路二段11巷,347,25.11451,121.51567,25.11093,121.51382
天母運動公園,捷運石牌站(2號出口),160,25.11633,121.53414,25.11451,121.51567
啟明學校,捷運石牌站(2號出口),159,25.11742,121.53472,25.11451,121.51567
捷運石牌站(2號出口),裕民二路33巷,401,25.11451,121.51567,25.11535,121.51736
台北護理大學,捷運明德站(3號出口),207,25.11752,121.51662,25.11,121.51841
台北護理大學,裕民二路33巷,137,25.11752,121.51662,25.11535,121.51736
台北護理大學,石牌立農街口,128,25.11752,121.51662,25.11879,121.51921
振興公園,捷運石牌站(2號出口),253,25.11865,121.5235,25.11451,121.51567
立農國小,關渡宮,185,25.11978,121.50422,25.11739,121.46288
北投運動中心,立農國小,105,25.11666,121.50962,25.11978,121.50422
榮富公園,蘭興公園,273,25.1137,121.52437,25.11184,121.52589
捷運石牌站(2號出口),陽明交大圖書館,484,25.11451,121.51567,25.12081,121.51352
捷運北投站(1號出口),捷運新北投站(2號出口),317,25.13258,121.49862,25.13675,121.50224
復興公園,石牌立農街口,131,25.13872,121.5021,25.11879,121.51921
捷運明德站(3號出口),蘭興公園,256,25.11,121.51841,25.11184,121.52589
捷運明德站(3號出口),致遠一路二段11巷,180,25.11,121.51841,25.11093,121.51382
捷運奇岩站(三合街),捷運明德站(3號出口),150,25.12634,121.50099,25.11,121.51841
捷運唭哩岸站(1號出口),捷運明德站(3號出口),131,25.12082,121.50727,25.11,121.51841
捷運明德站(3號出口),捷運石牌站(2號出口),740,25.11,121.51841,25.11451,121.51567
大興光明路2巷口,大豐公園,114,25.13043,121.50017,25.13102,121.50408
大豐公園,捷運北投站(1號出口),475,25.13102,121.50408,25.13258,121.49862
信義延吉街口,光復信義路口東南側,374,25.03318,121.55725,25.03281,121.55756
三張犁,中山青島路口,145,25.03452,121.5576,25.04503,121.51968
三張犁,捷運信義安和站(1號出口),314,25.03452,121.5576,25.03331,121.55265
三張犁,捷運信義安和站(4號出口),423,25.03452,121.5576,25.03305,121.55378
三張犁,光信公園(光復南路456巷),373,25.03452,121.5576,25.03513,121.5561
三張犁,信義基隆路口,593,25.03452,121.5576,25.03321,121.55873
三張犁,仁愛延吉街口,391,25.03452,121.5576,25.03748,121.55564
三張犁,仁愛路四段496巷口,489,25.03452,121.5576,25.03745,121.5602
三張犁,信義延吉街口,536,25.03452,121.5576,25.03318,121.55725
南港公園(福德街),成德國中,173,25.04128,121.59089,25.04592,121.5882
南港公園(福德街),松山車站,148,25.04128,121.59089,25.0489,121.57841
南港公園(福德街),捷運大安森林公園站(2號出口),105,25.04128,121.59089,25.03332,121.53435
捷運昆陽站(1號出口),行善公園,262,25.05014,121.59238,25.05301,121.57592
三軍總醫院,捷運昆陽站(1號出口),130,25.07151,121.58991,25.05014,121.59238
捷運昆陽站(1號出口),林口公園,148,25.05014,121.59238,25.03894,121.57915
捷運昆陽站(1號出口),捷運松山站(4號出口),182,25.05014,121.59238,25.04987,121.57785
捷運後山埤站(1號出口),虎林永吉路口,114,25.04437,121.58133,25.04519,121.57712
捷運後山埤站(1號出口),捷運松山站(3號出口),148,25.04437,121.58133,25.04962,121.57746
五分埔公園,合樂公園,295,25.04719,121.58058,25.04843,121.58154
合樂公園,興雅國小(基隆路一段37巷),102,25.04843,121.58154,25.04773,121.56895
合樂公園,捷運永春站(2號出口),177,25.04843,121.58154,25.0405,121.57538
南港公園(福德街),合樂公園,102,25.04128,121.59089,25.04843,121.58154
五常公園,合樂公園,142,25.04797,121.57432,25.04843,121.58154
成德國中,松友公園,108,25.04592,121.5882,25.03423,121.57636
捷運後山埤站(3號出口),玉成公園,185,25.04511,121.5836,25.04281,121.58613
研究院舊莊街口,福山公園,164,25.04239,121.61683,25.04499,121.61775
中研院綜合體育館東側,捷運南港展覽館站(5號出口),289,25.04054,121.61374,25.05469,121.61669
中研公園,捷運松山站(4號出口),100,25.04697,121.61375,25.04987,121.57785
南京建國路口,捷運國父紀念館站(2號出口),110,25.05214,121.5368,25.04122,121.55745
捷運松江南京站(7號出口),捷運松江南京站(8號出口),613,25.05246,121.5332,25.05215,121.53276
捷運忠孝敦化站(2號出口),捷運松江南京站(7號出口),126,25.04153,121.5524,25.05246,121.5332
中山行政中心,捷運松江南京站(7號出口),199,25.06432,121.53349,25.05246,121.5332
捷運松江南京站(7號出口),朱崙商場,151,25.05246,121.5332,25.04762,121.54043
捷運松江南京站(7號出口),第二果菜批發市場,139,25.05246,121.5332,25.06642,121.53735
捷運松江南京站(7號出口),松江公園,187,25.05246,121.5332,25.05025,121.53273
南京新生路口,捷運松江南京站(7號出口),199,25.05194,121.52766,25.05246,121.5332
伊通長安路口,捷運松江南京站(7號出口),216,25.04833,121.53469,25.05246,121.5332
捷運南京復興站(8號出口),捷運松江南京站(7號出口),133,25.05196,121.5433,25.05246,121.5332
捷運中山站(2號出口),捷運松江南京站(7號出口),295,25.05228,121.52176,25.05246,121.5332
捷運松江南京站(7號出口),捷運行天宮站(1號出口),151,25.05246,121.5332,25.05867,121.53305
復興市民路口,朱崙商場,195,25.04585,121.54375,25.04762,121.54043
市民林森路口,華山公園,142,25.04796,121.52439,25.0471,121.5277
榮星花園,江寧公園,157,25.06424,121.54037,25.0614,121.53929
五常國中,民權龍江路口,129,25.06505,121.54366,25.06225,121.54107
民權建國路口,民權龍江路口,169,25.06251,121.53765,25.06225,121.54107
吉林路407巷口,捷運行天宮站(3號出口),169,25.06595,121.53041,25.05992,121.5333
捷運行天宮站(3號出口),民生光復路口,225,25.05992,121.5333,25.05834,121.55496
圓環站,捷運行天宮站(3號出口),160,25.05369,121.51418,25.05992,121.5333
捷運行天宮站(3號出口),朱崙商場,100,25.05992,121.5333,25.04762,121.54043
捷運南京三民站(2號出口),捷運行天宮站(3號出口),166,25.05136,121.56283,25.05992,121.5333
建國長春路口(北側),捷運行天宮站(3號出口),184,25.05476,121.53693,25.05992,121.5333
捷運行天宮站(3號出口),松江路431巷口,375,25.05992,121.5333,25.06585,121.53338
捷運信義安和站(4號出口),捷運行天宮站(3號出口),105,25.03305,121.55378,25.05992,121.5333
捷運東門站(5號出口),捷運行天宮站(3號出口),118,25.03363,121.52962,25.05992,121.5333
捷運大直站(3號出口),捷運行天宮站(3號出口),193,25.07923,121.5473,25.05992,121.5333
光華商場,捷運行天宮站(3號出口),244,25.04478,121.53274,25.05992,121.5333
信義連雲街口,捷運行天宮站(3號出口),150,25.03377,121.53041,25.05992,121.5333
捷運行天宮站(3號出口),龍江錦州街口,280,25.05992,121.5333,25.06045,121.54077
建國農安街口,捷運行天宮站(3號出口),385,25.06503,121.53678,25.05992,121.5333
捷運行天宮站(3號出口),江寧公園,256,25.05992,121.5333,25.0614,121.53929
捷運行天宮站(3號出口),濱江街199巷口,260,25.05992,121.5333,25.0734,121.53985
捷運行天宮站(3號出口),民權吉林路口(南側),206,25.05992,121.5333,25.06245,121.53043
林森德惠街口,林森農安街口,226,25.06688,121.5257,25.06531,121.52565
捷運中山國小站(4號出口),林森農安街口,160,25.06283,121.52697,25.06531,121.52565
捷運中山國小站(4號出口),民權運動公園,104,25.06283,121.52697,25.062,121.56019
捷運圓山站(1號出口),臺北市立美術館,245,25.07133,121.52024,25.06987,121.52291
中山民族路口,臺北市立美術館,107,25.06816,121.52265,25.06987,121.52291
南京林森路口(東南側),林森長春路口,293,25.05201,121.52556,25.05497,121.52536
南京林森路口(東南側),大安高工,105,25.05201,121.52556,25.03126,121.54339
捷運南港展覽館站(5號出口),福山公園,329,25.05469,121.61669,25.04499,121.61775
