Station1,Station2,Frequency,Station1_lat,Station1_lon,Station2_lat,Station2_lon
國家圖書館,林森濟南路口(東北側),663,25.03763,121.51709,25.0425,121.5227
羅斯福景隆街口,萬和二號公園,609,24.99898,121.5403,25.00154,121.5364
景興路42巷口,羅斯福景隆街口,783,24.99696,121.54454,24.99898,121.5403
台北花木批發市場,羅斯福景隆街口,850,25.00402,121.54074,24.99898,121.5403
捷運萬隆站(1號出口),景福街/羅斯福路6段142巷口,987,25.00115,121.53916,24.99812,121.53663
新生和平路口東北側,金華公園,1040,25.02657,121.53515,25.02984,121.53107
光華商場,新生和平路口東北側,634,25.04478,121.53274,25.02657,121.53515
捷運大安站(4號出口),新生和平路口東北側,615,25.0332,121.5439,25.02657,121.53515
復興南路二段128巷口,新生和平路口東北側,973,25.02861,121.54336,25.02657,121.53515
捷運忠孝新生站(3號出口),新生和平路口東北側,615,25.04189,121.53376,25.02657,121.53515
敦親公園,新生和平路口東北側,889,25.02347,121.54108,25.02657,121.53515
成功國宅,新生和平路口東北側,885,25.02681,121.54668,25.02657,121.53515
成福路197巷口,捷運後山埤站(1號出口),1272,25.04066,121.58877,25.04437,121.58133
北安大直街口,捷運大直站(1號出口),622,25.08474,121.54968,25.0801,121.54708
捷運劍南路站(2號出口),洲子二號公園,993,25.08401,121.55535,25.07932,121.56869
捷運劍南路站(2號出口),洲子一號公園,1063,25.08401,121.55535,25.07977,121.56454
培英公園,捷運劍南路站(2號出口),1657,25.08258,121.54462,25.08401,121.55535
大直街94巷,捷運劍南路站(2號出口),1386,25.08431,121.54755,25.08401,121.55535
捷運市政府站(3號出口),松山路292巷口,784,25.04084,121.56789,25.0432,121.57789
臺灣師範大學(圖書館),郵政博物館,641,25.0266,121.52973,25.03158,121.51464
捷運萬隆站(1號出口),興旺公園,876,25.00115,121.53916,25.00587,121.55012
興旺公園,興豐公園,1181,25.00587,121.55012,24.99982,121.54761
捷運景美站(2號出口),興隆路2段203巷,726,24.99366,121.54124,25.00346,121.54709
景美醫院,試院公園,1007,24.99136,121.54008,24.98808,121.54723
新生南路三段82號前,新生和平路口東北側,643,25.01894,121.53361,25.02657,121.53515
建國南路一段279巷口,建國和平路口西北側,1116,25.03635,121.53833,25.02606,121.53738
建國和平路口西北側,成功國宅,1475,25.02606,121.53738,25.02681,121.54668
建國和平路口西北側,新生南路三段66號前,603,25.02606,121.53738,25.01976,121.53384
建國和平路口西北側,捷運大安站(3號出口),1022,25.02606,121.53738,25.03328,121.5425
國立臺北大學(臺北校區),捷運南京復興站(5號出口),1417,25.05794,121.54244,25.05168,121.54506
捷運南京復興站(5號出口),捷運忠孝敦化站(2號出口),647,25.05168,121.54506,25.04153,121.5524
光復南路22巷口,捷運南京復興站(5號出口),1277,25.04693,121.55771,25.05168,121.54506
市民延吉街口,捷運南京復興站(5號出口),606,25.0444,121.55397,25.05168,121.54506
中428公園,捷運劍南路站(2號出口),845,25.07825,121.55337,25.08401,121.55535
捷運台北101/世貿站(3號出口),捷運市政府站(3號出口),645,25.03275,121.56337,25.04084,121.56789
捷運市政府站(3號出口),松勤莊敬路口,978,25.04084,121.56789,25.03203,121.5615
五分埔公園,捷運後山埤站(1號出口),1664,25.04719,121.58058,25.04437,121.58133
基河文林路口,福港街停車場,792,25.08637,121.5247,25.08695,121.51901
師範大學公館校區,臺灣師範大學(圖書館),1468,25.00792,121.53731,25.0266,121.52973
建國和平路口西北側,復興南路二段128巷口,732,25.02606,121.53738,25.02861,121.54336
建國和平路口西北側,敦親公園,1140,25.02606,121.53738,25.02347,121.54108
建國和平路口西北側,新生南路三段52號前,894,25.02606,121.53738,25.02112,121.53407
建國和平路口西北側,捷運東門站(3號出口),644,25.02606,121.53738,25.03383,121.52815
捷運大安站(2號出口),金華公園,645,25.03358,121.54141,25.02984,121.53107
捷運中正紀念堂站(3號出口),金華公園,745,25.03239,121.51866,25.02984,121.53107
羅斯福三段金門街口,金華公園,735,25.02345,121.52498,25.02984,121.53107
信義建國路口,金華公園,1318,25.0328,121.53746,25.02984,121.53107
中正運動中心,金華公園,1096,25.03786,121.51985,25.02984,121.53107
捷運南京復興站(5號出口),長壽公園,643,25.05168,121.54506,25.05378,121.55893
捷運公館站(4號出口),臺大樂學館東側,742,25.015069,121.533828,25.01793,121.53585
捷運南京三民站(3號出口),臺北田徑場,803,25.05129,121.56426,25.04951,121.54941
南京東路五段59巷口,臺北田徑場,697,25.05163,121.55907,25.04951,121.54941
朱崙商場,臺北田徑場,748,25.04762,121.54043,25.04951,121.54941
吳興街260巷,吳興街394巷口,1374,25.02606,121.5631,25.02474,121.56741
忠孝東路五段215巷口,臺北南山廣場_1,875,25.0409,121.5705,25.03404,121.56598
台北市災害應變中心,忠孝東路五段215巷口,706,25.02868,121.56672,25.0409,121.5705
忠孝東路五段215巷口,松山車站,1615,25.0409,121.5705,25.0489,121.57841
忠孝東路五段215巷口,松德公園,643,25.0409,121.5705,25.03657,121.57349
信義運動中心,松勤莊敬路口,1793,25.03189,121.56678,25.03203,121.5615
台北市災害應變中心,松勤莊敬路口,1159,25.02868,121.56672,25.03203,121.5615
劍潭海外青年活動中心_1,百齡國小,1168,25.0796,121.5237,25.08521,121.51918
百齡國小,通河街76巷/承德路四段10巷口,625,25.08521,121.51918,25.08019,121.5202
國立政治大學,捷運動物園站(2號出口),1928,24.98737,121.57726,24.99766,121.57875
捷運動物園站,萬興國小,1066,24.99873,121.57985,24.98939,121.57682
建國南路一段279巷口,金華公園,649,25.03635,121.53833,25.02984,121.53107
臺灣師範大學(圖書館),金華公園,2011,25.0266,121.52973,25.02984,121.53107
河堤國小,金華公園,600,25.02277,121.52289,25.02984,121.53107
新生南路三段66號前,金華公園,613,25.01976,121.53384,25.02984,121.53107
捷運南京三民站(1號出口),臺北田徑場,803,25.05155,121.5636,25.04951,121.54941
中崙高中,臺北田徑場,670,25.04878,121.56087,25.04951,121.54941
敦化市民路口,臺北田徑場,996,25.04405,121.5486,25.04951,121.54941
捷運小巨蛋站(5號出口),敦化八德路口,708,25.05176,121.55352,25.04802,121.54864
中崙高中,捷運小巨蛋站(5號出口),617,25.04878,121.56087,25.05176,121.55352
捷運南京三民站(3號出口),捷運小巨蛋站(5號出口),828,25.05129,121.56426,25.05176,121.55352
松勤莊敬路口,臺北醫學大學,2337,25.03203,121.5615,25.02668,121.56175
捷運信義安和站(4號出口),松勤莊敬路口,734,25.03305,121.55378,25.03203,121.5615
捷運公館站(3號出口),臺灣科技大學正門,1229,25.01551,121.53374,25.01451,121.54142
臺大工綜館南側,臺灣科技大學側門,694,25.01857,121.54059,25.01295,121.53973
和平龍泉街口,臺灣科技大學側門,1395,25.02638,121.52971,25.01295,121.53973
景美污水抽水站,臺灣科技大學側門,1052,25.01076,121.53637,25.01295,121.53973
市民東興路口,捷運忠孝敦化站(2號出口),778,25.0484,121.56586,25.04153,121.5524
基隆長興路口,臺大小福樓東側,815,25.01705,121.54435,25.01846,121.5376
大同16號廣場,捷運北門站(3號出口),3633,25.05658,121.50826,25.04991,121.5104
大同運動中心,承德民權路口,2310,25.06496,121.51608,25.06247,121.51839
捷運松江南京站(7號出口),龍江朱崙街口,753,25.05246,121.5332,25.05004,121.54043
三張犁,捷運大安站(4號出口),887,25.03452,121.5576,25.0332,121.5439
捷運松江南京站(7號出口),捷運行天宮站(1號出口),1491,25.05246,121.5332,25.05867,121.53305
臺大卓越研究大樓,臺大社科院西側,775,25.01466,121.52917,25.02053,121.54145
捷運西湖站(1號出口),西康二號公園,4085,25.08301,121.56638,25.08503,121.5637
中山公民會館,林森長春路口,1008,25.06185,121.5226,25.05497,121.52536
中山公民會館,中山民族路口,721,25.06185,121.5226,25.06816,121.52265
國立臺北大學(臺北校區),松江民生路口,1043,25.05794,121.54244,25.05765,121.53299
國立臺北大學(臺北校區),捷運南京復興站(7號出口),1127,25.05794,121.54244,25.05278,121.54478
南京建國路口,國立臺北大學(臺北校區),769,25.05214,121.5368,25.05794,121.54244
國立臺北大學(臺北校區),敦化長春路口,653,25.05794,121.54244,25.0536,121.54871
捷運松江南京站(7號出口),渭水八德路口,681,25.05246,121.5332,25.04573,121.53508
捷運中山站(2號出口),林森濟南路口(東北側),696,25.05228,121.52176,25.0425,121.5227
伊通長安路口,捷運中山站(2號出口),646,25.04833,121.53469,25.05228,121.52176
捷運中山站(2號出口),捷運善導寺站(1號出口),1238,25.05228,121.52176,25.04527,121.5222
南京一江街口,捷運中山站(2號出口),914,25.05215,121.53171,25.05228,121.52176
捷運文德站(2號出口),瑞湖陽光街口,4397,25.07842,121.58464,25.07296,121.57603
臺大心理系館南側,臺大椰林小舖,1761,25.01941,121.5404,25.01561,121.53583
捷運中山國中站,錦州吉林路口,1070,25.06106,121.54406,25.06028,121.52991
林森長春路口,錦州吉林路口,1411,25.05497,121.52536,25.06028,121.52991
新生公園,錦州吉林路口,848,25.06839,121.53032,25.06028,121.52991
新興公園,錦州吉林路口,615,25.06157,121.52439,25.06028,121.52991
捷運中山國小站(4號出口),錦州吉林路口,775,25.06283,121.52697,25.06028,121.52991
中山北路二段59巷口,捷運臺北車站(M2出口),776,25.05606,121.5229,25.04821,121.51903
公館公園,捷運公館站(3號出口),1529,25.01137,121.54062,25.01551,121.53374
自來水園區,臺灣科技大學後門,736,25.01328,121.53004,25.01182,121.54165
和平龍泉街口,臺灣科技大學後門,781,25.02638,121.52971,25.01182,121.54165
臺灣科技大學後門,興豐公園,600,25.01182,121.54165,24.99982,121.54761
臺大土木研究大樓前,臺灣科技大學後門,625,25.01787,121.5476,25.01182,121.54165
臺大土木研究大樓前,臺大土木系館,1265,25.01787,121.5476,25.01761,121.53844
臺大社科院圖書館前,臺大第一活動中心西南側,944,25.02101,121.54284,25.01761,121.53995
基隆長興路口東側,臺灣科技大學側門,648,25.01727,121.54471,25.01295,121.53973
和平臥龍街口,嘉興公園,791,25.024461,121.546705,25.021,121.55211
嘉興公園,敦化南路二段103巷口,1101,25.021,121.55211,25.0287,121.54904
嘉興公園,捷運麟光站(2號出口),879,25.021,121.55211,25.0181,121.55929
和平金山路口,捷運東門站(5號出口),1459,25.02669,121.52529,25.03363,121.52962
和平龍泉街口,新生和平路口東北側,1520,25.02638,121.52971,25.02657,121.53515
和平龍泉街口,捷運公館站(3號出口),2105,25.02638,121.52971,25.01551,121.53374
和平龍泉街口,金山信義路口,780,25.02638,121.52971,25.03443,121.52721
和平泰順街口,捷運公館站(3號出口),796,25.02621,121.53171,25.01551,121.53374
臺灣師範大學(圖書館),臺灣科技大學側門,1184,25.0266,121.52973,25.01295,121.53973
和平新生路口西南側,臺灣師範大學(圖書館),2037,25.02598,121.53454,25.0266,121.52973
愛國金山路口,捷運東門站(3號出口),1888,25.03164,121.52661,25.03383,121.52815
南京建國路口,捷運南京復興站(7號出口),777,25.05214,121.5368,25.05278,121.54478
忠德公園,萬大路486巷口,771,25.02516,121.49604,25.01975,121.4973
華江高中,萬大路486巷口,1173,25.02744,121.49619,25.01975,121.4973
信義杭州路口,愛國金山路口,878,25.0357,121.5241,25.03164,121.52661
新生南路一段119巷口,金華公園,1207,25.04003,121.53299,25.02984,121.53107
信義路四段199巷,捷運大安站(4號出口),716,25.03459,121.55164,25.0332,121.5439
捷運大安站(2號出口),捷運科技大樓站,679,25.03358,121.54141,25.02605,121.5436
仁愛安和路口,龍門廣場,1918,25.03754,121.55285,25.04092,121.54825
臺北市立圖書館(總館),龍門廣場,640,25.02895,121.5379,25.04092,121.54825
信義敦化路口,大安高工,921,25.03333,121.54977,25.03126,121.54339
仁愛延吉街口,信義敦化路口,1393,25.03748,121.55564,25.03333,121.54977
中崙福成宮,八德市場,667,25.04524,121.54659,25.04463,121.53665
捷運大安森林公園站(2號出口),捷運大安森林公園站(5號出口),799,25.03332,121.53435,25.03336,121.5364
信義延吉街口,基隆忠孝路口西南側,1000,25.03318,121.55725,25.04108,121.5629
光信公園(光復南路456巷),松山高中,719,25.03513,121.5561,25.0433,121.5638
捷運忠孝敦化站(7號出口),臨江街夜市(通化街101巷口),885,25.04159,121.54937,25.02952,121.55406
捷運國父紀念館站(2號出口),臺北南山廣場_1,1262,25.04122,121.55745,25.03404,121.56598
仁愛醫院,捷運信義安和站(1號出口),902,25.03756,121.54587,25.03331,121.55265
臺大男一舍前,臺大舊體育館西側,2230,25.01637,121.54535,25.0198,121.53583
捷運科技大樓站,新生南路三段52號前,727,25.02605,121.5436,25.02112,121.53407
臺大女九舍西南側,辛亥復興路口西北側,681,25.01937,121.53902,25.02153,121.54299
臺大男一舍前,辛亥復興路口西北側,1481,25.01637,121.54535,25.02153,121.54299
臺大法人語言訓練中心前,辛亥路一段30號前,674,25.02104,121.54081,25.01986,121.52982
捷運公館站(2號出口),臺大萬才館前,1317,25.01491,121.53438,25.02032,121.54497
捷運公館站(2號出口),辛亥泰順街口,707,25.01491,121.53438,25.02193,121.53165
臺大土木研究大樓前,臺灣科技大學側門,904,25.01787,121.5476,25.01295,121.53973
臺大一號館,臺灣科技大學後門,627,25.01698,121.53455,25.01182,121.54165
臺大管理學院二館北側,臺灣科技大學後門,720,25.01355,121.53673,25.01182,121.54165
景美污水抽水站,臺灣科技大學後門,732,25.01076,121.53637,25.01182,121.54165
臺大社科院圖書館前,臺大鹿鳴堂東側,731,25.02101,121.54284,25.01511,121.53786
基隆長興路口東側,捷運六張犁站,1441,25.01727,121.54471,25.02397,121.55266
國北教大側門南側,捷運公館站(3號出口),718,25.022864,121.546622,25.01551,121.53374
和平龍泉街口,臺大小福樓東側,878,25.02638,121.52971,25.01846,121.5376
信義路三段134巷口,臺灣師範大學(圖書館),991,25.03333,121.53968,25.0266,121.52973
師大公館校區學二舍,臺灣師範大學(圖書館),3196,25.00825,121.53419,25.0266,121.52973
捷運公館站(4號出口),臺灣師範大學(圖書館),932,25.015069,121.533828,25.0266,121.52973
捷運古亭站(6號出口),林森仁愛路口,686,25.0276,121.52217,25.03915,121.52163
仁愛國中,立人國小,820,25.03706,121.55166,25.02974,121.55146
八德市場,捷運忠孝新生站(3號出口),1180,25.04463,121.53665,25.04189,121.53376
信義建國路口,臺灣師範大學(圖書館),1482,25.0328,121.53746,25.0266,121.52973
捷運唭哩岸站(1號出口),捷運石牌站(2號出口),1214,25.12082,121.50727,25.11451,121.51567
捷運明德站(1號出口),捷運石牌站(2號出口),1257,25.10896,121.51936,25.11451,121.51567
光復南路22巷口,市民廣場,666,25.04693,121.55771,25.03599,121.56218
光復南路22巷口,捷運信義安和站(4號出口),699,25.04693,121.55771,25.03305,121.55378
成功國宅,捷運大安站(5號出口),2564,25.02681,121.54668,25.03303,121.54372
捷運六張犁站,敦化南路二段103巷口,3908,25.02397,121.55266,25.0287,121.54904
南京遼寧街口,忠孝東路三段217巷口,787,25.05176,121.54217,25.04176,121.54027
天和公園,忠誠路二段53巷,654,25.12001,121.53342,25.11127,121.53244
中山天母路口,忠誠路二段53巷,1130,25.11856,121.52964,25.11127,121.53244
中山天母路口,忠誠路一段173巷口,729,25.11856,121.52964,25.10813,121.5304
中山天母路口,芝山國小,1592,25.11856,121.52964,25.11044,121.53595
捷運木柵站,萬興國小,721,24.99798,121.57455,24.98939,121.57682
捷運大安森林公園站(2號出口),捷運東門站(3號出口),890,25.03332,121.53435,25.03383,121.52815
捷運東門站(3號出口),臺北市立圖書館(總館),1275,25.03383,121.52815,25.02895,121.5379
信義路三段134巷口,捷運東門站(3號出口),608,25.03333,121.53968,25.03383,121.52815
和平金山路口,捷運東門站(3號出口),899,25.02669,121.52529,25.03383,121.52815
